id_pdc_local;statut_pdc;arrondissement;id_station_local;id_station_itinerance;nom_station;code_insee_commune;implantation_station;nbre_pdc;date_maj;condition_acces;adresse_station;coordonneesxy;gratuit;paiement_acte;paiement_cb;paiement_autre;reservation;observations;siren_amenageur;contact_amenageur;nom_amenageur;nom_operateur;contact_operateur;telephone_operateur;nom_enseigne;tarification;id_pdc_itinerance;date_mise_en_service;accessibilite_pmr;restriction_gabarit;station_deux_roues;puissance_nominale;prise_type_ef;prise_type_2;prise_type_combo_ccs;prise_type_chademo;prise_type_autre;prise_type_3;num_pdl;horaires;raccordement
FR*V75*EPX14*12*4;En service;14e Arrondissement;FR*V75*PPX14*12;FRV75PPX1412;Paris | Rue Raymond Losserand 145;75114;Voirie;7;2021-09-23;Accès libre;145 Rue Raymond Losserand 75014 Paris;48.83126,2.313088;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX14124;2021-10-19;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7359478922591;24/7;Direct
FR*V75*EPX15*34*3;En service;15e Arrondissement;FR*V75*PPX15*34;FRV75PPX1534;Paris | Rue Mademoiselle 67;75115;Voirie;5;2021-09-23;Accès libre;67 Rue Mademoiselle 75015 Paris;48.84348,2.2994812;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15343;2021-11-25;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7439797294410;24/7;Direct
FR*V75*EPX15*34*4;En service;15e Arrondissement;FR*V75*PPX15*34;FRV75PPX1534;Paris | Rue Mademoiselle 67;75115;Voirie;5;2021-09-23;Accès libre;67 Rue Mademoiselle 75015 Paris;48.84348,2.2994812;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15344;2021-11-25;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7439797294410;24/7;Direct
FR*V75*EPX15*32*4;En service;15e Arrondissement;FR*V75*PPX15*32;FRV75PPX1532;Paris | Rue Olier 15;75115;Voirie;6;2021-09-23;Accès libre;15 Rue Olier 75015 Paris;48.835197,2.2914295;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15324;2021-11-03;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7455282099092;24/7;Direct
FR*V75*EPX15*36*3;En service;15e Arrondissement;FR*V75*PPX15*36;FRV75PPX1536;Paris | Boulevard Pasteur 41;75115;Voirie;5;2021-09-23;Accès libre;41 Boulevard Pasteur 75015 Paris;48.842644,2.313266;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15363;2021-11-09;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7357018719951;24/7;Direct
FR*V75*EPX16*24*5;En service;16e Arrondissement;FR*V75*PPX16*24;FRV75PPX1624;Paris | Avenue Raymond Poincaré 51;75116;Voirie;6;2021-09-23;Accès libre;51 Avenue Raymond Poincaré 75016 Paris;48.86697,2.2858796;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX16245;2021-11-09;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7466135934174;24/7;Direct
FR*V75*EPX16*26*5;En service;16e Arrondissement;FR*V75*PPX16*26;FRV75PPX1626;Paris | Rue du Ranelagh 33;75116;Voirie;6;2021-09-23;Accès libre;33 Rue du Ranelagh 75016 Paris;48.853813,2.2768772;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX16265;2021-11-09;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7496526672237;24/7;Direct
FR*V75*EPX16*29*1;En service;16e Arrondissement;FR*V75*PPX16*29;FRV75PPX1629;Paris | Rue Rémusat 8;75116;Voirie;6;2021-09-23;Accès libre;8 Rue Rémusat 75016 Paris;48.847847,2.272306;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX16291;2021-10-19;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7466280651916;24/7;Direct
FR*V75*EPX17*22*2;En service;17e Arrondissement;FR*V75*PPX17*22;FRV75PPX1722;Paris | Avenue de Niel 28;75117;Voirie;5;2021-09-23;Accès libre;28 Avenue de Niel 75017 Paris;48.88103,2.2956283;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX17222;2021-11-23;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7575687312194;24/7;Direct
FR*V75*EPX17*23*5;En service;17e Arrondissement;FR*V75*PPX17*23;FRV75PPX1723;Paris | Avenue de la Porte de Villiers 28;75117;Voirie;6;2021-09-23;Accès libre;28 Avenue de la Porte de Villiers 75017 Paris;48.885426,2.2849722;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX17235;2021-12-01;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7542981089438;24/7;Direct
FR*V75*EPX17*25*6;En service;17e Arrondissement;FR*V75*PPX17*25;FRV75PPX1725;Paris | boulevard Pereire 170;75117;Voirie;6;2021-09-23;Accès libre;170 boulevard Pereire 75017 Paris;48.882423,2.2922037;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX17256;2021-11-23;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7579305255497;24/7;Direct
FR*V75*EPX17*20*1;En service;17e Arrondissement;FR*V75*PPX17*20;FRV75PPX1720;Paris | Avenue Carnot 28;75117;Voirie;6;2021-11-23;Accès libre;28 Avenue Carnot 75017 Paris;48.87683,2.2928;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX17201;2021-11-23;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7449059232690;24/7;Direct
FR*V75*EPX18*14*1;En service;18e Arrondissement;FR*V75*PPX18*14;FRV75PPX1814;Paris | Avenue Rachel 1;75118;Voirie;5;2021-09-23;Accès libre;1 Avenue Rachel 75018 Paris;48.884415,2.3305461;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX18141;2021-12-01;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7552966617448;24/7;Direct
FR*V75*EPX19*14*2;En service;19e Arrondissement;FR*V75*PPX19*14;FRV75PPX1914;Paris | Rue Jules Romains 1;75119;Voirie;5;2021-09-23;Accès libre;1 Rue Jules Romains 75019 Paris;48.87274,2.3782985;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX19142;2021-11-03;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7235745189551;24/7;Direct
FR*V75*EPX19*17*6;En service;19e Arrondissement;FR*V75*PPX19*17;FRV75PPX1917;Paris | Avenue Secrétan 4;75119;Voirie;6;2021-09-23;Accès libre;4 Avenue Secrétan 75019 Paris;48.882175,2.370891;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX19176;2021-11-16;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7127062152606;24/7;Direct
FR*V75*EHBSAG*LOB*03*2;En service;Paris centre;FR*V75*PHBSAG*LOB;FRV75PHBSAGLOB;Paris | SAGS Parking Lobau;75104;Parking public;21;2022-07-29;Accès libre;4 Rue de Lobau 75004 Paris;48.856796,2.3538697;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EHBSAGLOB032;2022-05-17;Non accessible;Hauteur maximale 1.90m;False;50;False;False;True;False;False;False;50042199442811;24/7;Direct
FR*V75*EHBSAG*LOB*06*1;En service;Paris centre;FR*V75*PHBSAG*LOB;FRV75PHBSAGLOB;Paris | SAGS Parking Lobau;75104;Parking public;21;2022-07-29;Accès libre;4 Rue de Lobau 75004 Paris;48.856796,2.3538697;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EHBSAGLOB061;2022-08-08;Non accessible;Hauteur maximale 1.90m;False;43;False;True;False;False;False;False;50092850672853;24/7;Direct
;En test;05e Arrondissement;FR*V75*P9005*02;FRV75P900502;Paris | Rue Monge 55;75105;Voirie;0;2021-09-23;Accès libre;55 Rue Monge 75005 Paris;48.84477,2.35242;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;;;;;;;;;;;;;;24/7;Direct
FR*V75*E9005*03*1;En service;05e Arrondissement;FR*V75*P9005*03;FRV75P900503;Paris | Rue Saint-Jacques 34;75105;Voirie;3;2021-09-23;Accès libre;34 Rue Saint-Jacques 75005 Paris;48.850613,2.3453429;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9005031;2021-03-15;Non accessible;aucune restriction;False;22;True;True;True;True;False;True;07345875448258;24/7;Direct
FR*V75*E9006*04*3;En service;06e Arrondissement;FR*V75*P9006*04;FRV75P900604;Paris | Rue de Sevres 20;75106;Voirie;3;2021-09-23;Accès libre;20 Rue de Sevres 75006 Paris;48.851025,2.326367;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9006043;2021-03-15;Non accessible;aucune restriction;False;22;True;True;True;True;False;True;07398552727037;24/7;Direct
FR*V75*E9008*02*1;En service;08e Arrondissement;FR*V75*P9008*02;FRV75P900802;Paris | Rue de Rome 72;75108;Voirie;3;2021-09-23;Accès libre;72 Rue de Rome 75008 Paris;48.8807,2.321369;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9008021;2021-03-15;Non accessible;aucune restriction;False;22;True;True;True;True;False;True;07545441290530;24/7;Direct
FR*V75*E9011*03*1;En service;11e Arrondissement;FR*V75*P9011*03;FRV75P901103;Paris | Rue Léon Frot 26;75111;Voirie;2;2021-09-23;Accès libre;26 Rue Léon Frot 75011 Paris;48.854664,2.387548;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9011031;2021-10-26;Non accessible;aucune restriction;False;22;True;True;True;True;False;True;50021508013224;24/7;Direct
FR*V75*E9012*02*2;En service;12e Arrondissement;FR*V75*P9012*02;FRV75P901202;Paris | Boulevard Diderot 126;75112;Voirie;3;2021-09-23;Accès libre;126 Boulevard Diderot 75012 Paris;48.847446,2.38804;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9012022;2021-06-01;Non accessible;aucune restriction;False;4;True;False;False;False;False;False;07265267619116;24/7;Direct
FR*V75*E9012*04*3;En service;12e Arrondissement;FR*V75*P9012*04;FRV75P901204;Paris | Rue Abel 2;75112;Voirie;3;2021-09-23;Accès libre;2 Rue Abel 75012 Paris;48.846294,2.374877;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9012043;2021-03-15;Non accessible;aucune restriction;False;22;True;True;True;True;False;True;07278436939304;24/7;Direct
FR*V75*E9012*06*3;En service;12e Arrondissement;FR*V75*P9012*06;FRV75P901206;Paris | Rue Changarnier 4;75112;Voirie;3;2021-09-23;Accès libre;4 Rue Changarnier 75012 Paris;48.845264,2.411238;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9012063;2021-03-26;Non accessible;aucune restriction;False;22;True;True;True;True;False;True;07278292221572;24/7;Direct
FR*V75*E9015*01*1;En service;15e Arrondissement;FR*V75*P9015*01;FRV75P901501;Paris | Avenue Emile Zola 18;75115;Voirie;3;2021-09-23;Accès libre;18 Avenue Emile Zola 75015 Paris;48.846214,2.279884;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9015011;2021-03-15;Non accessible;aucune restriction;False;22;True;True;True;True;False;True;07456295122450;24/7;Direct
FR*V75*E9015*01*2;En service;15e Arrondissement;FR*V75*P9015*01;FRV75P901501;Paris | Avenue Emile Zola 18;75115;Voirie;3;2021-09-23;Accès libre;18 Avenue Emile Zola 75015 Paris;48.846214,2.279884;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9015012;2021-03-15;Non accessible;aucune restriction;False;4;True;False;False;False;False;False;07456295122450;24/7;Direct
FR*V75*E9015*03*2;En service;15e Arrondissement;FR*V75*P9015*03;FRV75P901503;Paris | Rue Antonin Mercié 2;75115;Voirie;3;2021-09-23;Accès libre;2 Rue Antonin Mercié 75015 Paris;48.828453,2.300643;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9015032;2021-03-15;Non accessible;aucune restriction;False;4;True;False;False;False;False;False;07414471678517;24/7;Direct
FR*V75*E9015*03*3;En service;15e Arrondissement;FR*V75*P9015*03;FRV75P901503;Paris | Rue Antonin Mercié 2;75115;Voirie;3;2021-09-23;Accès libre;2 Rue Antonin Mercié 75015 Paris;48.828453,2.300643;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9015033;2021-03-15;Non accessible;aucune restriction;False;22;True;True;True;True;False;True;07414471678517;24/7;Direct
FR*V75*E9015*04*1;En service;15e Arrondissement;FR*V75*P9015*04;FRV75P901504;Paris | Rue de la Convention 99;75115;Voirie;3;2021-09-23;Accès libre;99 Rue de la Convention 75015 Paris;48.841663,2.286931;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9015041;2021-04-14;Non accessible;aucune restriction;False;22;True;True;True;True;False;True;07431982531784;24/7;Direct
FR*V75*E9015*07*1;En service;15e Arrondissement;FR*V75*P9015*07;FRV75P901507;Paris | Rue Theophraste Renaudot 21;75115;Voirie;3;2021-09-23;Accès libre;21 Rue Theophraste Renaudot 75015 Paris;48.841286,2.296744;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9015071;2021-10-01;Non accessible;aucune restriction;False;22;True;True;True;True;False;True;50031204105847;24/7;Direct
FR*V75*E9019*06*2;En service;19e Arrondissement;FR*V75*P9019*06;FRV75P901906;Paris | Rue Riquet 39;75119;Voirie;3;2021-09-23;Accès libre;39 Rue Riquet 75019 Paris;48.88901,2.371768;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9019062;2021-04-14;Non accessible;aucune restriction;False;4;True;False;False;False;False;False;07524601926658;24/7;Direct
FR*V75*E9020*01*3;En service;20e Arrondissement;FR*V75*P9020*01;FRV75P902001;Paris | Avenue du Père Lachaise 13;75120;Voirie;3;2021-09-23;Accès libre;13 Avenue du Père Lachaise 75020 Paris;48.86424,2.397724;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9020013;2021-03-15;Non accessible;aucune restriction;False;22;True;True;True;True;False;True;07296960817810;24/7;Direct
FR*V75*EPX01*02*3;En service;Paris centre;FR*V75*PPX01*02;FRV75PPX0102;Paris | Rue Jean-Jacques Rousseau 62;75101;Voirie;4;2021-09-23;Accès libre;62 Jean-Jacques Rousseau 75001 Paris;48.86409,2.3437343;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX01023;2021-05-12;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7124167795544;24/7;Direct
FR*V75*EPX02*01*4;En service;Paris centre;FR*V75*PPX02*01;FRV75PPX0201;Paris | Rue Notre-Dame des Victoires 21;75102;Voirie;4;2021-09-23;Accès libre;21 Rue Notre-Dame des Victoires 75002 Paris;48.869698,2.3423247;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX02014;2021-05-12;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7184949272475;24/7;Direct
FR*V75*EPX02*02*1;En service;Paris centre;FR*V75*PPX02*02;FRV75PPX0202;Paris | Rue d'Alexandrie 7;75102;Voirie;4;2021-09-23;Accès libre;7 Rue d'Alexandrie 75002 Paris;48.868008,2.3508835;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX02021;2021-05-19;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7115918881870;24/7;Direct
FR*V75*EPX04*01*3;En service;Paris centre;FR*V75*PPX04*01;FRV75PPX0401;Paris | Quai aux Fleurs 23;75104;Voirie;5;2021-09-23;Accès libre;23 Quai aux Fleurs 75004 Paris;48.854847,2.3505278;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX04013;2021-06-23;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7371345782177;24/7;Direct
FR*V75*EPX04*02*5;En service;Paris centre;FR*V75*PPX04*02;FRV75PPX0402;Paris | Rue François Miron 80;75104;Voirie;5;2021-09-23;Accès libre;80 Rue François Miron 75004 Paris;48.855366,2.3591938;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX04025;2021-11-25;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7167438418762;24/7;Direct
FR*V75*EPX04*03*4;En service;Paris centre;FR*V75*PPX04*03;FRV75PPX0403;Paris | Rue Malher 13;75104;Voirie;3;2021-09-23;Accès libre;13 Rue Malher 75004 Paris;48.85648,2.361378;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX04034;2021-05-19;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7183357376770;24/7;Direct
FR*V75*EPX03*02*2;En service;Paris centre;FR*V75*PPX03*02;FRV75PPX0302;Paris | Place de la République 17;75103;Voirie;4;2021-09-23;Accès libre;17 Place de la République 75003 Paris;48.86745,2.3630073;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX03022;2021-05-12;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7173806001605;24/7;Direct
FR*V75*EPX10*01*4;En service;10e Arrondissement;FR*V75*PPX10*01;FRV75PPX1001;Paris | Rue Pierre Chausson 1;75110;Voirie;4;2021-09-23;Accès libre;1 Rue Pierre Chausson 75010 Paris;48.87026,2.3600461;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX10014;2021-05-19;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7122865336265;24/7;Direct
FR*V75*EPX07*01*2;En service;07e Arrondissement;FR*V75*PPX07*01;FRV75PPX0701;Paris | Rue Chanaleilles 1;75107;Voirie;6;2022-09-27;Accès libre;1 Rue Chanaleilles 75007 Paris;48.85304,2.3190124;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX07012;2022-02-04;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7302460108561;24/7;Direct
